095033|Nieuwmarkt|ACCESSIBLE|UNKNOWN
095083|Waterlooplein|ACCESSIBLE|UNKNOWN
095093|Waterlooplein|ACCESSIBLE|UNKNOWN
095103|Weesperplein|ACCESSIBLE|UNKNOWN
095113|Weesperplein|ACCESSIBLE|UNKNOWN
095123|Wibautstraat|ACCESSIBLE|UNKNOWN
095133|Wibautstraat|ACCESSIBLE|UNKNOWN
095143|Amstelstation|ACCESSIBLE|UNKNOWN
095153|Amstelstation|ACCESSIBLE|UNKNOWN
095163|Van der Madeweg|ACCESSIBLE|UNKNOWN
095173|Van der Madeweg|ACCESSIBLE|UNKNOWN
095193|Spaklerweg|ACCESSIBLE|UNKNOWN
095203|Strandvliet|ACCESSIBLE|UNKNOWN
095213|Strandvliet|ACCESSIBLE|UNKNOWN
095223|Station Bijlmer ArenA|ACCESSIBLE|UNKNOWN
095233|Station Bijlmer ArenA|ACCESSIBLE|UNKNOWN
095253|Bullewijk|ACCESSIBLE|UNKNOWN
095263|Station Holendrecht |ACCESSIBLE|UNKNOWN
095273|Station Holendrecht |ACCESSIBLE|UNKNOWN
095283|Reigersbos|ACCESSIBLE|UNKNOWN
095293|Reigersbos|ACCESSIBLE|UNKNOWN
095303|Gein|ACCESSIBLE|UNKNOWN
095313|Gein|ACCESSIBLE|UNKNOWN
095403|Venserpolder|ACCESSIBLE|UNKNOWN
095413|Venserpolder|ACCESSIBLE|UNKNOWN
095423|Station Diemen-Zuid|ACCESSIBLE|UNKNOWN
095433|Station Diemen-Zuid|ACCESSIBLE|UNKNOWN
095443|Verrijn Stuartweg|ACCESSIBLE|UNKNOWN
095453|Verrijn Stuartweg|ACCESSIBLE|UNKNOWN
095463|Station Ganzenhoef|ACCESSIBLE|UNKNOWN
095473|Station Ganzenhoef|ACCESSIBLE|UNKNOWN
095483|Kraaienneststation|ACCESSIBLE|UNKNOWN
095493|Kraaienneststation|ACCESSIBLE|UNKNOWN
095503|Gaasperplas|ACCESSIBLE|UNKNOWN
095513|Station Duivendrecht|ACCESSIBLE|UNKNOWN
095523|Station Duivendrecht|ACCESSIBLE|UNKNOWN
095553|Gaasperplas|ACCESSIBLE|UNKNOWN
095623|Station Zuid|ACCESSIBLE|UNKNOWN
095633|Overamstel|ACCESSIBLE|UNKNOWN
095643|Van der Madeweg|ACCESSIBLE|UNKNOWN
095653|Van der Madeweg|ACCESSIBLE|UNKNOWN
095663|Spaklerweg|ACCESSIBLE|UNKNOWN
095673|Spaklerweg|ACCESSIBLE|UNKNOWN
2903|Monstersestraat|ACCESSIBLE|UNKNOWN
2904|Monstersestraat|ACCESSIBLE|UNKNOWN
3003|De La Reyweg|ACCESSIBLE|UNKNOWN
3004|De La Reyweg|ACCESSIBLE|UNKNOWN
32001601|Kraayensteinlaan|ACCESSIBLE|UNKNOWN
32001602|Kraayensteinlaan|ACCESSIBLE|UNKNOWN
32001711|Kapelaan Meereboerweg|ACCESSIBLE|UNKNOWN
32001712|Kapelaan Meereboerweg|ACCESSIBLE|UNKNOWN
32001810|Buitentuinen|ACCESSIBLE|UNKNOWN
32001811|Buitentuinen|ACCESSIBLE|UNKNOWN
32001919|Walnootstraat|ACCESSIBLE|UNKNOWN
32001920|Walnootstraat|ACCESSIBLE|UNKNOWN
32001921|Thorbeckelaan|ACCESSIBLE|UNKNOWN
32001922|Thorbeckelaan|ACCESSIBLE|UNKNOWN
32002606|Centraal Station|ACCESSIBLE|UNKNOWN
32002607|Centraal Station|ACCESSIBLE|UNKNOWN
32002820|MCH Westeinde|ACCESSIBLE|UNKNOWN
32002822|MCH Westeinde|ACCESSIBLE|UNKNOWN
32002824|Brouwersgracht|ACCESSIBLE|UNKNOWN
32003101|Kamperfoeliestraat|ACCESSIBLE|UNKNOWN
32003102|Kamperfoeliestraat|ACCESSIBLE|UNKNOWN
32003103|Valkenboslaan|ACCESSIBLE|UNKNOWN
32003104|Valkenboslaan|ACCESSIBLE|UNKNOWN
32003107|Fahrenheitstraat|ACCESSIBLE|UNKNOWN
32003108|Fahrenheitstraat|ACCESSIBLE|UNKNOWN
32003203|Nieuwendamlaan|ACCESSIBLE|UNKNOWN
32003204|Nieuwendamlaan|ACCESSIBLE|UNKNOWN
32003205|Laan van Eik en Duinen|ACCESSIBLE|UNKNOWN
32007601|Voorburg 't Loo|ACCESSIBLE|UNKNOWN
32007602|Voorburg 't Loo|ACCESSIBLE|UNKNOWN
32007603|Prinses Beatrixlaan|ACCESSIBLE|UNKNOWN
32007604|Prinses Beatrixlaan|ACCESSIBLE|UNKNOWN
32007703|Essesteijn|ACCESSIBLE|UNKNOWN
32007704|Essesteijn|ACCESSIBLE|UNKNOWN
32007705|Elzendreef|ACCESSIBLE|UNKNOWN
32007706|Elzendreef|ACCESSIBLE|UNKNOWN
32009501|Leidsenhage|ACCESSIBLE|UNKNOWN
32009502|Leidsenhage|ACCESSIBLE|UNKNOWN
32009503|Burgemeester Kolfschotenlaan|ACCESSIBLE|UNKNOWN
32009506|Kastelenring|ACCESSIBLE|UNKNOWN
42002801|Delft, Fuutlaan|ACCESSIBLE|ACCESSIBLE
49000101|Lelystad, Lelycentre|ACCESSIBLE|UNKNOWN
57142235|Amsterdam, Station Zuid|ACCESSIBLE|UNKNOWN
57142260|Amsterdam, De Boelelaan/VU|ACCESSIBLE|UNKNOWN
1707|Loosduinse Hoofdstraat|NOTACCESSIBLE|UNKNOWN
1708|Loosduinse Hoofdstraat|NOTACCESSIBLE|UNKNOWN
32001709|Burgemeester Hovylaan|NOTACCESSIBLE|UNKNOWN
32001710|Burgemeester Hovylaan|NOTACCESSIBLE|UNKNOWN
32002647|Oostinje|NOTACCESSIBLE|UNKNOWN
32002648|Oostinje|NOTACCESSIBLE|UNKNOWN
32003206|Laan van Eik en Duinen|NOTACCESSIBLE|UNKNOWN
32009504|Burgemeester Kolfschotenlaan|NOTACCESSIBLE|UNKNOWN
32009505|Kastelenring|NOTACCESSIBLE|UNKNOWN
32009507|Dillenburgsingel|NOTACCESSIBLE|UNKNOWN
32009508|Dillenburgsingel|NOTACCESSIBLE|UNKNOWN
32007611|Voorburg 't Loo|NOTACCESSIBLE|ACCESSIBLE
42044902|Rijswijk, 't Haantje|NOTACCESSIBLE|NOTACCESSIBLE
32000228|Pompstationsweg|NOTACCESSIBLE|ACCESSIBLE
32000309|Maurits de Brauwweg|ACCESSIBLE|ACCESSIBLE
32000404|Bronovo Ziekenhuis|ACCESSIBLE|ACCESSIBLE
32000406|Waalsdorperweg|ACCESSIBLE|ACCESSIBLE
32000409|Theo Mann Bouwmeesterlaan|ACCESSIBLE|ACCESSIBLE
32000411|Oostduinlaan|ACCESSIBLE|ACCESSIBLE
32000417|Groenhovenstraat|ACCESSIBLE|ACCESSIBLE
32000426|Jozef Israëlsplein|ACCESSIBLE|ACCESSIBLE
32000427|Jozef Israëlsplein|ACCESSIBLE|ACCESSIBLE
32000432|Van Alkemadelaan|ACCESSIBLE|ACCESSIBLE
32000433|Van Alkemadelaan|ACCESSIBLE|ACCESSIBLE
32000436|Weissenbruchstraat|ACCESSIBLE|ACCESSIBLE
32000440|Breitnerlaan|ACCESSIBLE|ACCESSIBLE
32000442|Laan van Clingendael|ACCESSIBLE|ACCESSIBLE
32000447|Wassenaarseweg|ACCESSIBLE|ACCESSIBLE
32000448|Wassenaarseweg|ACCESSIBLE|ACCESSIBLE
32000717|Duinstraat|ACCESSIBLE|ACCESSIBLE
32001103|Cornelis de Wittlaan|ACCESSIBLE|ACCESSIBLE
32001106|Gemeentemuseum/Museon|ACCESSIBLE|ACCESSIBLE
32001107|Gemeentemuseum/Museon|ACCESSIBLE|ACCESSIBLE
32001112|Valeriusstraat|ACCESSIBLE|ACCESSIBLE
32001113|Valeriusstraat|ACCESSIBLE|ACCESSIBLE
32001125|Cornelis de Wittlaan|ACCESSIBLE|ACCESSIBLE
32001201|Kwartellaan|ACCESSIBLE|ACCESSIBLE
32001202|Kwartellaan|ACCESSIBLE|ACCESSIBLE
32001203|Nieboerweg|ACCESSIBLE|ACCESSIBLE
32001207|Haga Ziekenhuis|ACCESSIBLE|ACCESSIBLE
32001208|Haga Ziekenhuis|ACCESSIBLE|ACCESSIBLE
32001209|Houtrustweg|ACCESSIBLE|ACCESSIBLE
32001210|Houtrustweg|ACCESSIBLE|ACCESSIBLE
32001304|Kruisbeklaan|ACCESSIBLE|ACCESSIBLE
32001307|Vliegenvangerlaan|ACCESSIBLE|ACCESSIBLE
32001308|Vliegenvangerlaan|ACCESSIBLE|ACCESSIBLE
32001403|Muurbloemweg|ACCESSIBLE|ACCESSIBLE
32001404|Muurbloemweg|ACCESSIBLE|ACCESSIBLE
32001406|Arabislaan|ACCESSIBLE|ACCESSIBLE
32001408|de Savornin Lohmanlaan|ACCESSIBLE|ACCESSIBLE
32001411|Aronskelkweg|ACCESSIBLE|ACCESSIBLE
32001412|Aronskelkweg|ACCESSIBLE|ACCESSIBLE
32001417|Lobelialaan|ACCESSIBLE|ACCESSIBLE
32001418|Lobelialaan|ACCESSIBLE|ACCESSIBLE
32001423|Hoefbladlaan|ACCESSIBLE|ACCESSIBLE
32001424|Hoefbladlaan|ACCESSIBLE|ACCESSIBLE
32001425|Teunisbloemplein|ACCESSIBLE|ACCESSIBLE
32001429|De Savornin Lohmanplein|ACCESSIBLE|ACCESSIBLE
32001514|Kijkduinsestraat|ACCESSIBLE|ACCESSIBLE
32001516|Kijkduinsestraat|ACCESSIBLE|ACCESSIBLE
32001914|Thorbeckelaan|ACCESSIBLE|ACCESSIBLE
32002401|Malieveld|ACCESSIBLE|ACCESSIBLE
32002503|Reigersbergenweg|ACCESSIBLE|ACCESSIBLE
32002504|Reigersbergenweg|ACCESSIBLE|ACCESSIBLE
32002506|Barnsteenhorst|ACCESSIBLE|ACCESSIBLE
32002602|Centraal Station|NOTACCESSIBLE|ACCESSIBLE
32002603|Centraal Station|NOTACCESSIBLE|ACCESSIBLE
32002637|Theresiastraat|ACCESSIBLE|ACCESSIBLE
32002638|Theresiastraat|ACCESSIBLE|ACCESSIBLE
32002649|Juliana van Stolberglaan|ACCESSIBLE|ACCESSIBLE
32002703|Huijgenspark|ACCESSIBLE|ACCESSIBLE
32002825|Brouwersgracht|ACCESSIBLE|ACCESSIBLE
32002849|Bierkade|ACCESSIBLE|ACCESSIBLE
32002850|Bierkade|ACCESSIBLE|ACCESSIBLE
32002880|Spui|ACCESSIBLE|ACCESSIBLE
32002881|Spui|ACCESSIBLE|ACCESSIBLE
32002882|Grote Markt|ACCESSIBLE|ACCESSIBLE
32002883|Grote Markt|ACCESSIBLE|ACCESSIBLE
32002925|Jacob Catsstraat|ACCESSIBLE|ACCESSIBLE
32003119|Soestdijkseplein|ACCESSIBLE|ACCESSIBLE
32003120|Soestdijkseplein|ACCESSIBLE|ACCESSIBLE
32003121|De La Reyweg|ACCESSIBLE|ACCESSIBLE
32003122|De La Reyweg|ACCESSIBLE|ACCESSIBLE
32003129|Dierenselaan|ACCESSIBLE|ACCESSIBLE
32003212|Castricumplein|ACCESSIBLE|ACCESSIBLE
32003213|Monnickendamplein|ACCESSIBLE|ACCESSIBLE
32003214|Monnickendamplein|ACCESSIBLE|ACCESSIBLE
32003217|Leyenburg|ACCESSIBLE|ACCESSIBLE
32003309|Bouwlustlaan|ACCESSIBLE|ACCESSIBLE
32003323|Hertenrade|ACCESSIBLE|ACCESSIBLE
32003341|Ambachtsweg|ACCESSIBLE|ACCESSIBLE
32003361|Randveen|ACCESSIBLE|ACCESSIBLE
32003372|Revalidatiecentrum|ACCESSIBLE|ACCESSIBLE
32003411|Zweeloostraat|ACCESSIBLE|ACCESSIBLE
32003831|Ledeganckplein|ACCESSIBLE|ACCESSIBLE
32005209|Hendrik Ravesteijnplein|ACCESSIBLE|ACCESSIBLE
32005210|Hendrik Ravesteijnplein|ACCESSIBLE|ACCESSIBLE
32005301|Van Vredenburchweg|ACCESSIBLE|ACCESSIBLE
32005302|Van Vredenburchweg|ACCESSIBLE|ACCESSIBLE
32005303|Generaal Spoorlaan|ACCESSIBLE|ACCESSIBLE
32005305|Huis te Landelaan|ACCESSIBLE|ACCESSIBLE
32005306|Huis te Landelaan|ACCESSIBLE|ACCESSIBLE
32005307|Rijswijkse Schouwburg|ACCESSIBLE|ACCESSIBLE
32005308|Rijswijkse Schouwburg|ACCESSIBLE|ACCESSIBLE
32005309|Dr. H. Colijnlaan|ACCESSIBLE|ACCESSIBLE
32005310|Dr. H. Colijnlaan|ACCESSIBLE|ACCESSIBLE
32005409|Prinses Beatrixlaan|ACCESSIBLE|ACCESSIBLE
32005410|Prinses Beatrixlaan|ACCESSIBLE|ACCESSIBLE
32005411|Rijswijk Station|NOTACCESSIBLE|ACCESSIBLE
32005412|Rijswijk Station|NOTACCESSIBLE|ACCESSIBLE
32005421|Rijswijk Station|NOTACCESSIBLE|ACCESSIBLE
32005422|Rijswijk Station|NOTACCESSIBLE|ACCESSIBLE
32005501|Sammersweg|ACCESSIBLE|ACCESSIBLE
32005502|Sammersweg|ACCESSIBLE|ACCESSIBLE
32005503|De Schilp|ACCESSIBLE|ACCESSIBLE
32005504|De Schilp|ACCESSIBLE|ACCESSIBLE
32005510|Minister van den Tempellaan|ACCESSIBLE|ACCESSIBLE
32005514|Sir Winston Churchilllaan|ACCESSIBLE|ACCESSIBLE
32005515|Sir Winston Churchilllaan|ACCESSIBLE|ACCESSIBLE
32005519|Prinses Marijkesingel|ACCESSIBLE|ACCESSIBLE
32005520|Prinses Marijkesingel|ACCESSIBLE|ACCESSIBLE
32005601|Wethouder Brederodelaan|ACCESSIBLE|ACCESSIBLE
32005602|Wethouder Brederodelaan|ACCESSIBLE|ACCESSIBLE
32005603|Albert Schweitzerlaan|ACCESSIBLE|ACCESSIBLE
32005604|Albert Schweitzerlaan|ACCESSIBLE|ACCESSIBLE
32005605|Aletta Jacobsstraat|ACCESSIBLE|ACCESSIBLE
32005623|Pater Doumenstraat|ACCESSIBLE|ACCESSIBLE
32005624|Pater Doumenstraat|ACCESSIBLE|ACCESSIBLE
32005701|Admiraal Helfrichsingel|ACCESSIBLE|ACCESSIBLE
32005702|Admiraal Helfrichsingel|ACCESSIBLE|ACCESSIBLE
32005944|Ypenburg Centrum|ACCESSIBLE|ACCESSIBLE
32005945|Ypenburg Centrum|ACCESSIBLE|ACCESSIBLE
32005946|Anthony Fokkersingel|NOTACCESSIBLE|ACCESSIBLE
32005947|Anthony Fokkersingel|ACCESSIBLE|ACCESSIBLE
32007211|Leidschendam-Voorburg|ACCESSIBLE|ACCESSIBLE
32007212|Leidschendam-Voorburg|NOTACCESSIBLE|ACCESSIBLE
32007507|Spinozalaan|ACCESSIBLE|ACCESSIBLE
32007508|Spinozalaan|ACCESSIBLE|ACCESSIBLE
32007509|Koningin Julianaplein|ACCESSIBLE|ACCESSIBLE
32007510|Koningin Julianaplein|ACCESSIBLE|ACCESSIBLE
32007612|Voorburg 't Loo|ACCESSIBLE|ACCESSIBLE
32008101|Voorweg Laag|NOTACCESSIBLE|ACCESSIBLE
32008102|Voorweg Laag|NOTACCESSIBLE|ACCESSIBLE
32008103|Centrum-West|ACCESSIBLE|ACCESSIBLE
32008106|Stadhuis|NOTACCESSIBLE|ACCESSIBLE
32008107|Palenstein|ACCESSIBLE|ACCESSIBLE
32008108|Palenstein|NOTACCESSIBLE|ACCESSIBLE
32008109|Seghwaert|NOTACCESSIBLE|ACCESSIBLE
32008110|Seghwaert|ACCESSIBLE|ACCESSIBLE
32008111|Leidsewallen|ACCESSIBLE|ACCESSIBLE
32008112|Leidsewallen|NOTACCESSIBLE|ACCESSIBLE
32008113|De Leyens|NOTACCESSIBLE|ACCESSIBLE
32008114|De Leyens|ACCESSIBLE|ACCESSIBLE
32008115|Buytenwegh|ACCESSIBLE|ACCESSIBLE
32008116|Buytenwegh|ACCESSIBLE|ACCESSIBLE
32008117|Voorweg Hoog|ACCESSIBLE|ACCESSIBLE
32008118|Voorweg Hoog|ACCESSIBLE|ACCESSIBLE
32008119|Meerzicht|NOTACCESSIBLE|ACCESSIBLE
32008120|Meerzicht|ACCESSIBLE|ACCESSIBLE
32008121|Driemanspolder|ACCESSIBLE|ACCESSIBLE
32008122|Driemanspolder|ACCESSIBLE|ACCESSIBLE
32008123|Delftsewallen|NOTACCESSIBLE|ACCESSIBLE
32008126|Dorp|ACCESSIBLE|ACCESSIBLE
32008130|Oosterheem|ACCESSIBLE|ACCESSIBLE
32008132|Javalaan|ACCESSIBLE|ACCESSIBLE
32009589|Leidschenveen Centrum|ACCESSIBLE|ACCESSIBLE
32009594|Forepark|ACCESSIBLE|ACCESSIBLE
32009595|Forepark|ACCESSIBLE|ACCESSIBLE
32009596|Leidschenveen|ACCESSIBLE|ACCESSIBLE
32009597|Leidschenveen|ACCESSIBLE|ACCESSIBLE
42000402|Den Hoorn, Hoornseweg|NOTACCESSIBLE|ACCESSIBLE
42000701|Delft, Abtswoudsepark|ACCESSIBLE|ACCESSIBLE
42000801|Delft, Abtswoude|ACCESSIBLE|ACCESSIBLE
42000802|Delft, Abtswoude|ACCESSIBLE|ACCESSIBLE
42001002|Delft, Arubastraat|ACCESSIBLE|ACCESSIBLE
42001201|Delft, Bankastraat|NOTACCESSIBLE|ACCESSIBLE
42001202|Delft, Bankastraat|ACCESSIBLE|ACCESSIBLE
42001302|Delft, Buitenhofdreef|ACCESSIBLE|ACCESSIBLE
42001501|Delft, Bieslandsekade|ACCESSIBLE|ACCESSIBLE
42001502|Delft, Bieslandsekade|ACCESSIBLE|ACCESSIBLE
42001801|Delft, Brasserskade|ACCESSIBLE|ACCESSIBLE
42001802|Delft, Brasserskade|ACCESSIBLE|ACCESSIBLE
42001901|Delft, Botanische Tuin|ACCESSIBLE|ACCESSIBLE
42002001|Delft, Burgwal|ACCESSIBLE|ACCESSIBLE
42002002|Delft, Burgwal|ACCESSIBLE|ACCESSIBLE
42002201|Delft, Wateringseweg|ACCESSIBLE|ACCESSIBLE
42002202|Delft, Wateringseweg|ACCESSIBLE|ACCESSIBLE
42002301|Delft, Chopinlaan|ACCESSIBLE|ACCESSIBLE
42002302|Delft, Chopinlaan|ACCESSIBLE|ACCESSIBLE
42002401|Delft, Componistenpad|ACCESSIBLE|ACCESSIBLE
42002402|Delft, Componistenpad|ACCESSIBLE|ACCESSIBLE
42002501|Delft, Delftse Hout|ACCESSIBLE|ACCESSIBLE
42002502|Delft, Delftse Hout|ACCESSIBLE|ACCESSIBLE
42002601|Delft, Edelhertlaan|ACCESSIBLE|ACCESSIBLE
42002602|Delft, Edelhertlaan|ACCESSIBLE|ACCESSIBLE
42002802|Delft, Fuutlaan|ACCESSIBLE|ACCESSIBLE
42003001|Delft, G.G.Z. Delfland|ACCESSIBLE|ACCESSIBLE
42003002|Delft, G.G.Z. Delfland|ACCESSIBLE|ACCESSIBLE
42003101|Delft, Hugo de Grootstraat|ACCESSIBLE|ACCESSIBLE
42003102|Delft, Hugo de Grootstraat|ACCESSIBLE|ACCESSIBLE
42003201|Delft, De Hoven Passage|ACCESSIBLE|ACCESSIBLE
42003202|Delft, De Hoven Passage|ACCESSIBLE|ACCESSIBLE
42003401|Delft, IKEA|ACCESSIBLE|ACCESSIBLE
42003402|Delft, IKEA|ACCESSIBLE|ACCESSIBLE
42003501|Delft, Jan Campertlaan|ACCESSIBLE|ACCESSIBLE
42003502|Delft, Jan Campertlaan|ACCESSIBLE|ACCESSIBLE
42003801|Delft, Kalfjeslaan|ACCESSIBLE|ACCESSIBLE
42003802|Delft, Kalfjeslaan|ACCESSIBLE|ACCESSIBLE
42004001|Delft, Latijns Amerikalaan|ACCESSIBLE|ACCESSIBLE
42004002|Delft, Latijns Amerikalaan|ACCESSIBLE|ACCESSIBLE
42004101|Delft, Lindenhof/Kuyperweg|ACCESSIBLE|ACCESSIBLE
42004102|Delft, Lindenhof/Kuyperweg|ACCESSIBLE|ACCESSIBLE
42004202|Delft, Brahmslaan|ACCESSIBLE|ACCESSIBLE
42004301|Delft, Marlotlaan|ACCESSIBLE|ACCESSIBLE
42004302|Delft, Marlotlaan|ACCESSIBLE|ACCESSIBLE
42004402|Delft, Markt|ACCESSIBLE|ACCESSIBLE
42004701|Delft, Twee Molentjeskade|ACCESSIBLE|ACCESSIBLE
42004702|Delft, Twee Molentjeskade|ACCESSIBLE|ACCESSIBLE
42004801|Delft, Mozartlaan|ACCESSIBLE|ACCESSIBLE
42004802|Delft, Mozartlaan|ACCESSIBLE|ACCESSIBLE
42004901|Delft, Menno ter Braaklaan|ACCESSIBLE|ACCESSIBLE
42004902|Delft, Menno ter Braaklaan|ACCESSIBLE|ACCESSIBLE
42005001|Delft, Nassauplein|ACCESSIBLE|ACCESSIBLE
42005002|Delft, Nassauplein|ACCESSIBLE|ACCESSIBLE
42005101|Delft, Nieuwe Langendijk|ACCESSIBLE|ACCESSIBLE
42005102|Delft, Nieuwe Langendijk|ACCESSIBLE|ACCESSIBLE
42005401|Delft, TNO Zuidpolder|ACCESSIBLE|ACCESSIBLE
42005402|Delft, TNO Zuidpolder|ACCESSIBLE|ACCESSIBLE
42005501|Delft, Parkzoom|ACCESSIBLE|ACCESSIBLE
42005502|Delft, Parkzoom|ACCESSIBLE|ACCESSIBLE
42005601|Delft, Poortcenter|ACCESSIBLE|ACCESSIBLE
42005602|Delft, Poortcenter|NOTACCESSIBLE|ACCESSIBLE
42005901|Delft, Poortlandplein|ACCESSIBLE|ACCESSIBLE
42005902|Delft, Poortlandplein|ACCESSIBLE|ACCESSIBLE
42006101|Delft, Revalidatiecentrum|ACCESSIBLE|ACCESSIBLE
42006102|Delft, Revalidatiecentrum|ACCESSIBLE|ACCESSIBLE
42006201|Delft, Reinier de Graaf Gasthuis|ACCESSIBLE|ACCESSIBLE
42006202|Delft, Reinier de Graaf Gasthuis|ACCESSIBLE|ACCESSIBLE
42006301|Delft, Rietzangerstraat|ACCESSIBLE|ACCESSIBLE
42006302|Delft, Rietzangerstraat|ACCESSIBLE|ACCESSIBLE
42006401|Delft, Schoolstraat|ACCESSIBLE|ACCESSIBLE
42006402|Delft, Schoolstraat|ACCESSIBLE|ACCESSIBLE
42006601|Delft, Stefanna|ACCESSIBLE|ACCESSIBLE
42006602|Delft, Stefanna|ACCESSIBLE|ACCESSIBLE
42006701|Delft, Stieltjesweg|NOTACCESSIBLE|ACCESSIBLE
42006702|Delft, Stieltjesweg|ACCESSIBLE|ACCESSIBLE
42006801|Delft, van der Lelijstraat|ACCESSIBLE|ACCESSIBLE
42006802|Delft, van der Lelijstraat|ACCESSIBLE|ACCESSIBLE
42006901|Delft, van der Slootsingel|ACCESSIBLE|ACCESSIBLE
42006902|Delft, van der Slootsingel|ACCESSIBLE|ACCESSIBLE
42007001|Delft, Voorhofdreef|NOTACCESSIBLE|ACCESSIBLE
42007002|Delft, Voorhofdreef|ACCESSIBLE|ACCESSIBLE
42007101|Delft, Vrijheidslaan|ACCESSIBLE|ACCESSIBLE
42007301|Delft, Weteringlaan|ACCESSIBLE|ACCESSIBLE
42007302|Delft, Weteringlaan|ACCESSIBLE|ACCESSIBLE
42007401|Delft, Westlandhof|ACCESSIBLE|ACCESSIBLE
42007402|Delft, Westlandhof|ACCESSIBLE|ACCESSIBLE
42007701|Delft, Westlandseweg|ACCESSIBLE|ACCESSIBLE
42007702|Delft, Westlandseweg|ACCESSIBLE|ACCESSIBLE
42007901|Delfgauw, Delfgauwseplein|ACCESSIBLE|ACCESSIBLE
42007902|Delfgauw, Delfgauwseplein|ACCESSIBLE|ACCESSIBLE
42008001|Delfgauw, Gouden Rijderplein|ACCESSIBLE|ACCESSIBLE
42008002|Delfgauw, Gouden Rijderplein|ACCESSIBLE|ACCESSIBLE
42008301|Delfgauw, Laan van Ruyven|ACCESSIBLE|ACCESSIBLE
42008401|Delft, Laan der Zeven Linden|ACCESSIBLE|ACCESSIBLE
42008402|Delft, Laan der Zeven Linden|NOTACCESSIBLE|ACCESSIBLE
42008501|Delfgauw, Overslagweg|ACCESSIBLE|ACCESSIBLE
42008801|De Lier, Hoofdstraat|ACCESSIBLE|ACCESSIBLE
42008802|De Lier, Hoofdstraat|ACCESSIBLE|ACCESSIBLE
42009401|De Lier, Sportlaan|ACCESSIBLE|ACCESSIBLE
42009402|De Lier, Sportlaan|ACCESSIBLE|ACCESSIBLE
42009501|De Lier, Zwetburgh|ACCESSIBLE|ACCESSIBLE
42009502|De Lier, Zwetburgh|ACCESSIBLE|ACCESSIBLE
42010901|Den Haag, Carel Reinierszkade|ACCESSIBLE|ACCESSIBLE
42010902|Den Haag, Carel Reinierszkade|ACCESSIBLE|ACCESSIBLE
42011101|Den Haag, Dedemsvaartweg|ACCESSIBLE|ACCESSIBLE
42013001|Den Haag, Haagse Markt|ACCESSIBLE|ACCESSIBLE
42013002|Den Haag, Haagse Markt|ACCESSIBLE|ACCESSIBLE
42014202|Den Haag, Kaapseplein|NOTACCESSIBLE|ACCESSIBLE
42014501|Den Haag, Lanen|ACCESSIBLE|ACCESSIBLE
42014502|Den Haag, Lanen|ACCESSIBLE|ACCESSIBLE
42016102|Den Haag, Laan van Wateringseveld|ACCESSIBLE|ACCESSIBLE
42017001|Den Haag, Laan van Nieuw Oost-Indie|ACCESSIBLE|ACCESSIBLE
42017301|Den Haag, Station Ypenburg|ACCESSIBLE|ACCESSIBLE
42017304|Den Haag, Station Ypenburg|ACCESSIBLE|ACCESSIBLE
42017401|Den Haag, Ockenburgh|ACCESSIBLE|ACCESSIBLE
42017402|Den Haag, Ockenburgh|ACCESSIBLE|ACCESSIBLE
42018501|Den Haag, Reigersbergenweg|ACCESSIBLE|ACCESSIBLE
42018502|Den Haag, Reigersbergenweg|ACCESSIBLE|ACCESSIBLE
42018901|Den Haag, Schalk Burgerstraat|ACCESSIBLE|ACCESSIBLE
42018902|Den Haag, Schalk Burgerstraat|NOTACCESSIBLE|ACCESSIBLE
42019202|Den Haag, Steenhouwersgaarde|ACCESSIBLE|ACCESSIBLE
42019301|Den Haag, Strijpkade|ACCESSIBLE|ACCESSIBLE
42019302|Den Haag, Strijpkade|ACCESSIBLE|ACCESSIBLE
42021201|'s-Gravenzande, De Brug|ACCESSIBLE|ACCESSIBLE
42021202|'s-Gravenzande, De Brug|ACCESSIBLE|ACCESSIBLE
42021301|'s-Gravenzande, Edisonstraat|ACCESSIBLE|ACCESSIBLE
42021302|'s-Gravenzande, Edisonstraat|ACCESSIBLE|ACCESSIBLE
42021601|'s-Gravenzande, Heliotroop|ACCESSIBLE|ACCESSIBLE
42021701|'s-Gravenzande, Hoflaan|ACCESSIBLE|ACCESSIBLE
42021904|Den Haag, Leyenburg Perron H|NOTACCESSIBLE|ACCESSIBLE
42022001|'s-Gravenzande, Langestraat|ACCESSIBLE|ACCESSIBLE
42022002|'s-Gravenzande, Langestraat|ACCESSIBLE|ACCESSIBLE
42022301|'s-Gravenzande, Naaldwijkseweg|ACCESSIBLE|ACCESSIBLE
42022302|'s-Gravenzande, Naaldwijkseweg|ACCESSIBLE|ACCESSIBLE
42022501|'s-Gravenzande, Strandweg|ACCESSIBLE|ACCESSIBLE
42023301|'s-Gravenzande, Zandeveltplein|ACCESSIBLE|ACCESSIBLE
42023302|'s-Gravenzande, Zandeveltplein|ACCESSIBLE|ACCESSIBLE
42024101|Honselersdijk, Nederhof|ACCESSIBLE|ACCESSIBLE
42024102|Honselersdijk, Nederhof|ACCESSIBLE|ACCESSIBLE
42024202|Honselersdijk, Nieuweweg|ACCESSIBLE|ACCESSIBLE
42024601|Honselersdijk, Strijplaan|ACCESSIBLE|ACCESSIBLE
42026501|Kwintsheul, Raaphorstbrug|ACCESSIBLE|ACCESSIBLE
42026502|Kwintsheul, Raaphorstbrug|ACCESSIBLE|ACCESSIBLE
